Country,Crime Type,UN_x,lat_x,lon_x,Year,Value,FIPS,ISO2,ISO3,UN_y,NAME,lat_y,lon_y
Macédoine du Nord,Attaque grave,807.0,41.5996826693,21.697475751,2015.0,9.180714285714286,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Blanchiment d'argent,807.0,41.5996826693,21.697475751,2015.0,,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Corruption,807.0,41.5996826693,21.697475751,2015.0,0.46,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Enlèvement,807.0,41.5996826693,21.697475751,2015.0,0.5778571428571428,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Exploitation sexuelle,807.0,41.5996826693,21.697475751,2015.0,,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Fraude,807.0,41.5996826693,21.697475751,2015.0,,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Homicide intentionnel,807.0,41.5996826693,21.697475751,2015.0,1.1685714285714286,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Participation à un groupe criminel organisé,807.0,41.5996826693,21.697475751,2015.0,,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Pédopornographie,807.0,41.5996826693,21.697475751,2015.0,,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Tentative d'homicide volontaire,807.0,41.5996826693,21.697475751,2015.0,2.191538461538461,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Viol,807.0,41.5996826693,21.697475751,2015.0,1.7421428571428572,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Violence sexuelle,807.0,41.5996826693,21.697475751,2015.0,5.449999999999999,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Vol,807.0,41.5996826693,21.697475751,2015.0,277.2542857142857,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Vol d'un véhicule motorisé ou de pièces de celui-ci,807.0,41.5996826693,21.697475751,2015.0,25.172857142857143,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Vol par effraction,807.0,41.5996826693,21.697475751,2015.0,654.3385714285714,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Vol par effraction de résidences privées,807.0,41.5996826693,21.697475751,2015.0,98.83,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Vol qualifié,807.0,41.5996826693,21.697475751,2015.0,19.54357142857143,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,pots-de-vin,807.0,41.5996826693,21.697475751,2015.0,0.46,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Malte,Actes contre les systèmes informatiques,470.0,35.8905224404,14.4419214047,2015.0,59.96666666666667,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Actes illicites impliquant des drogues ou des précurseurs contrôlés,470.0,35.8905224404,14.4419214047,2015.0,51.07533333333333,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Agression sexuelle,470.0,35.8905224404,14.4419214047,2015.0,16.489333333333335,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Attaque grave,470.0,35.8905224404,14.4419214047,2015.0,41.708,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Blanchiment d'argent,470.0,35.8905224404,14.4419214047,2015.0,17.79285714285714,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Corruption,470.0,35.8905224404,14.4419214047,2015.0,2.4014285714285717,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Enlèvement,470.0,35.8905224404,14.4419214047,2015.0,0.0,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Exploitation sexuelle,470.0,35.8905224404,14.4419214047,2015.0,3.84,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Fraude,470.0,35.8905224404,14.4419214047,2015.0,226.23857142857145,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Homicide intentionnel,470.0,35.8905224404,14.4419214047,2015.0,1.2346666666666666,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Participation à un groupe criminel organisé,470.0,35.8905224404,14.4419214047,2015.0,0.0,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Pédopornographie,470.0,35.8905224404,14.4419214047,2015.0,1.515,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Tentative d'homicide volontaire,470.0,35.8905224404,14.4419214047,2015.0,1.05,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Viol,470.0,35.8905224404,14.4419214047,2015.0,4.424666666666667,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Violence sexuelle,470.0,35.8905224404,14.4419214047,2015.0,20.913333333333334,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Vol,470.0,35.8905224404,14.4419214047,2015.0,1341.014,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Vol d'un véhicule motorisé ou de pièces de celui-ci,470.0,35.8905224404,14.4419214047,2015.0,68.66933333333333,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Vol par effraction,470.0,35.8905224404,14.4419214047,2015.0,259.99733333333336,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Vol par effraction de résidences privées,470.0,35.8905224404,14.4419214047,2015.0,146.09666666666666,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,Vol qualifié,470.0,35.8905224404,14.4419214047,2015.0,43.056000000000004,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Malte,pots-de-vin,470.0,35.8905224404,14.4419214047,2015.0,0.48142857142857143,MT,MT,MLT,470.0,Malte,35.8905224404,14.4419214047
Monténégro,Actes contre les systèmes informatiques,499.0,42.7913240316,19.253240468,2015.0,0.7233333333333333,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Actes illicites impliquant des drogues ou des précurseurs contrôlés,499.0,42.7913240316,19.253240468,2015.0,44.352666666666664,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Agression sexuelle,499.0,42.7913240316,19.253240468,2015.0,3.5493333333333337,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Attaque grave,499.0,42.7913240316,19.253240468,2015.0,24.336666666666666,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Blanchiment d'argent,499.0,42.7913240316,19.253240468,2015.0,8.742,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Corruption,499.0,42.7913240316,19.253240468,2015.0,28.490000000000002,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Enlèvement,499.0,42.7913240316,19.253240468,2015.0,0.21857142857142858,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Exploitation sexuelle,499.0,42.7913240316,19.253240468,2015.0,,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Fraude,499.0,42.7913240316,19.253240468,2015.0,6.358333333333333,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Homicide intentionnel,499.0,42.7913240316,19.253240468,2015.0,2.472,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Participation à un groupe criminel organisé,499.0,42.7913240316,19.253240468,2015.0,10.43142857142857,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Pédopornographie,499.0,42.7913240316,19.253240468,2015.0,0.64,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Tentative d'homicide volontaire,499.0,42.7913240316,19.253240468,2015.0,5.724666666666667,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Viol,499.0,42.7913240316,19.253240468,2015.0,1.1613333333333336,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Violence sexuelle,499.0,42.7913240316,19.253240468,2015.0,5.045333333333334,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Vol,499.0,42.7913240316,19.253240468,2015.0,94.87466666666666,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Vol d'un véhicule motorisé ou de pièces de celui-ci,499.0,42.7913240316,19.253240468,2015.0,5.652,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Vol par effraction,499.0,42.7913240316,19.253240468,2015.0,159.07266666666666,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Vol par effraction de résidences privées,499.0,42.7913240316,19.253240468,2015.0,,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,Vol qualifié,499.0,42.7913240316,19.253240468,2015.0,15.010666666666667,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Monténégro,pots-de-vin,499.0,42.7913240316,19.253240468,2015.0,1.262857142857143,MJ,ME,MNE,499.0,Monténégro,42.7913240316,19.253240468
Norvège,Actes contre les systèmes informatiques,578.0,64.4478377567,14.0845236449,2015.0,,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Actes illicites impliquant des drogues ou des précurseurs contrôlés,578.0,64.4478377567,14.0845236449,2015.0,690.7506666666667,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Agression sexuelle,578.0,64.4478377567,14.0845236449,2015.0,41.37866666666667,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Attaque grave,578.0,64.4478377567,14.0845236449,2015.0,47.03333333333333,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Blanchiment d'argent,578.0,64.4478377567,14.0845236449,2015.0,2.6585714285714284,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Corruption,578.0,64.4478377567,14.0845236449,2015.0,0.8685714285714285,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Enlèvement,578.0,64.4478377567,14.0845236449,2015.0,,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Exploitation sexuelle,578.0,64.4478377567,14.0845236449,2015.0,23.915714285714284,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Fraude,578.0,64.4478377567,14.0845236449,2015.0,391.1385714285715,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Homicide intentionnel,578.0,64.4478377567,14.0845236449,2015.0,0.6933333333333334,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Participation à un groupe criminel organisé,578.0,64.4478377567,14.0845236449,2015.0,,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Pédopornographie,578.0,64.4478377567,14.0845236449,2015.0,18.705000000000002,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Tentative d'homicide volontaire,578.0,64.4478377567,14.0845236449,2015.0,1.142,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Viol,578.0,64.4478377567,14.0845236449,2015.0,37.53066666666667,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Violence sexuelle,578.0,64.4478377567,14.0845236449,2015.0,86.164,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Vol,578.0,64.4478377567,14.0845236449,2015.0,2378.462,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Vol d'un véhicule motorisé ou de pièces de celui-ci,578.0,64.4478377567,14.0845236449,2015.0,130.546,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Vol par effraction,578.0,64.4478377567,14.0845236449,2015.0,387.6914285714286,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Vol par effraction de résidences privées,578.0,64.4478377567,14.0845236449,2015.0,136.29857142857142,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,Vol qualifié,578.0,64.4478377567,14.0845236449,2015.0,23.369333333333334,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Norvège,pots-de-vin,578.0,64.4478377567,14.0845236449,2015.0,,NO,NO,NOR,578.0,Norvège,64.4478377567,14.0845236449
Pays-Bas,Actes contre les systèmes informatiques,528.0,52.2489010985,5.60252076781,2015.0,19.62333333333333,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Actes illicites impliquant des drogues ou des précurseurs contrôlés,528.0,52.2489010985,5.60252076781,2015.0,85.998,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Agression sexuelle,528.0,52.2489010985,5.60252076781,2015.0,17.948666666666668,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Attaque grave,528.0,52.2489010985,5.60252076781,2015.0,81.78733333333334,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Blanchiment d'argent,528.0,52.2489010985,5.60252076781,2015.0,7.8585714285714285,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Corruption,528.0,52.2489010985,5.60252076781,2015.0,35.971428571428575,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Enlèvement,528.0,52.2489010985,5.60252076781,2015.0,3.097857142857143,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Exploitation sexuelle,528.0,52.2489010985,5.60252076781,2015.0,2.7885714285714287,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Fraude,528.0,52.2489010985,5.60252076781,2015.0,371.04,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Homicide intentionnel,528.0,52.2489010985,5.60252076781,2015.0,0.7908333333333334,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Participation à un groupe criminel organisé,528.0,52.2489010985,5.60252076781,2015.0,,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Pédopornographie,528.0,52.2489010985,5.60252076781,2015.0,,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Tentative d'homicide volontaire,528.0,52.2489010985,5.60252076781,2015.0,19.26,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Viol,528.0,52.2489010985,5.60252076781,2015.0,10.54,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Violence sexuelle,528.0,52.2489010985,5.60252076781,2015.0,32.64266666666666,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Vol,528.0,52.2489010985,5.60252076781,2015.0,2108.039333333333,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Vol d'un véhicule motorisé ou de pièces de celui-ci,528.0,52.2489010985,5.60252076781,2015.0,184.23466666666667,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Vol par effraction,528.0,52.2489010985,5.60252076781,2015.0,663.2473333333334,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Vol par effraction de résidences privées,528.0,52.2489010985,5.60252076781,2015.0,366.116,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,Vol qualifié,528.0,52.2489010985,5.60252076781,2015.0,64.096,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pays-Bas,pots-de-vin,528.0,52.2489010985,5.60252076781,2015.0,,NL,NL,NLD,528.0,Pays-Bas,52.2489010985,5.60252076781
Pologne,Actes contre les systèmes informatiques,616.0,52.1246098981,19.4008838477,2015.0,12.812857142857142,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Actes illicites impliquant des drogues ou des précurseurs contrôlés,616.0,52.1246098981,19.4008838477,2015.0,175.14,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Agression sexuelle,616.0,52.1246098981,19.4008838477,2015.0,1.126,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Attaque grave,616.0,52.1246098981,19.4008838477,2015.0,20.974285714285713,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Blanchiment d'argent,616.0,52.1246098981,19.4008838477,2015.0,1.897142857142857,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Corruption,616.0,52.1246098981,19.4008838477,2015.0,18.75142857142857,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Enlèvement,616.0,52.1246098981,19.4008838477,2015.0,0.47125,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Exploitation sexuelle,616.0,52.1246098981,19.4008838477,2015.0,16.35857142857143,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Fraude,616.0,52.1246098981,19.4008838477,2015.0,371.29714285714283,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Homicide intentionnel,616.0,52.1246098981,19.4008838477,2015.0,0.8546666666666667,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Participation à un groupe criminel organisé,616.0,52.1246098981,19.4008838477,2015.0,1.8357142857142856,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Pédopornographie,616.0,52.1246098981,19.4008838477,2015.0,13.348333333333334,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Tentative d'homicide volontaire,616.0,52.1246098981,19.4008838477,2015.0,0.6359999999999999,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Viol,616.0,52.1246098981,19.4008838477,2015.0,2.5593333333333335,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Violence sexuelle,616.0,52.1246098981,19.4008838477,2015.0,8.311,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Vol,616.0,52.1246098981,19.4008838477,2015.0,416.77000000000004,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Vol d'un véhicule motorisé ou de pièces de celui-ci,616.0,52.1246098981,19.4008838477,2015.0,37.589333333333336,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Vol par effraction,616.0,52.1246098981,19.4008838477,2015.0,261.26933333333335,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Vol par effraction de résidences privées,616.0,52.1246098981,19.4008838477,2015.0,52.99153846153846,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,Vol qualifié,616.0,52.1246098981,19.4008838477,2015.0,32.21066666666666,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Pologne,pots-de-vin,616.0,52.1246098981,19.4008838477,2015.0,14.067142857142857,PL,PL,POL,616.0,Pologne,52.1246098981,19.4008838477
Portugal,Actes contre les systèmes informatiques,620.0,39.6009946814,-8.56273056851,2015.0,13.034285714285716,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Actes illicites impliquant des drogues ou des précurseurs contrôlés,620.0,39.6009946814,-8.56273056851,2015.0,48.37133333333334,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Agression sexuelle,620.0,39.6009946814,-8.56273056851,2015.0,19.733999999999998,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Attaque grave,620.0,39.6009946814,-8.56273056851,2015.0,6.227333333333333,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Blanchiment d'argent,620.0,39.6009946814,-8.56273056851,2015.0,0.3557142857142857,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Corruption,620.0,39.6009946814,-8.56273056851,2015.0,1.67,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Enlèvement,620.0,39.6009946814,-8.56273056851,2015.0,3.5526666666666666,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Exploitation sexuelle,620.0,39.6009946814,-8.56273056851,2015.0,3.4939999999999998,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Fraude,620.0,39.6009946814,-8.56273056851,2015.0,303.7085714285714,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Homicide intentionnel,620.0,39.6009946814,-8.56273056851,2015.0,0.9473333333333334,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Participation à un groupe criminel organisé,620.0,39.6009946814,-8.56273056851,2015.0,0.06857142857142857,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Pédopornographie,620.0,39.6009946814,-8.56273056851,2015.0,,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Tentative d'homicide volontaire,620.0,39.6009946814,-8.56273056851,2015.0,,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Viol,620.0,39.6009946814,-8.56273056851,2015.0,3.704,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Violence sexuelle,620.0,39.6009946814,-8.56273056851,2015.0,23.436666666666667,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Vol,620.0,39.6009946814,-8.56273056851,2015.0,880.802,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Vol d'un véhicule motorisé ou de pièces de celui-ci,620.0,39.6009946814,-8.56273056851,2015.0,133.46933333333334,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Vol par effraction,620.0,39.6009946814,-8.56273056851,2015.0,317.28933333333333,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Vol par effraction de résidences privées,620.0,39.6009946814,-8.56273056851,2015.0,172.16666666666666,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,Vol qualifié,620.0,39.6009946814,-8.56273056851,2015.0,140.77533333333335,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Portugal,pots-de-vin,620.0,39.6009946814,-8.56273056851,2015.0,0.7085714285714285,PO,PT,PRT,620.0,Portugal,39.6009946814,-8.56273056851
Roumanie,Actes contre les systèmes informatiques,642.0,45.8436147469,24.9692584847,2015.0,7.3183333333333325,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Actes illicites impliquant des drogues ou des précurseurs contrôlés,642.0,45.8436147469,24.9692584847,2015.0,26.263333333333332,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Agression sexuelle,642.0,45.8436147469,24.9692584847,2015.0,2.134,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Attaque grave,642.0,45.8436147469,24.9692584847,2015.0,26.688,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Blanchiment d'argent,642.0,45.8436147469,24.9692584847,2015.0,2.5585714285714287,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Corruption,642.0,45.8436147469,24.9692584847,2015.0,19.641428571428573,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Enlèvement,642.0,45.8436147469,24.9692584847,2015.0,1.625,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Exploitation sexuelle,642.0,45.8436147469,24.9692584847,2015.0,4.2283333333333335,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Fraude,642.0,45.8436147469,24.9692584847,2015.0,58.11000000000001,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Homicide intentionnel,642.0,45.8436147469,24.9692584847,2015.0,1.508,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Participation à un groupe criminel organisé,642.0,45.8436147469,24.9692584847,2015.0,3.5557142857142856,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Pédopornographie,642.0,45.8436147469,24.9692584847,2015.0,1.85,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Tentative d'homicide volontaire,642.0,45.8436147469,24.9692584847,2015.0,2.1726666666666667,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Viol,642.0,45.8436147469,24.9692584847,2015.0,6.269333333333333,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Violence sexuelle,642.0,45.8436147469,24.9692584847,2015.0,8.877333333333333,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Vol,642.0,45.8436147469,24.9692584847,2015.0,374.33200000000005,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Vol d'un véhicule motorisé ou de pièces de celui-ci,642.0,45.8436147469,24.9692584847,2015.0,18.007333333333335,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Vol par effraction,642.0,45.8436147469,24.9692584847,2015.0,122.252,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Vol par effraction de résidences privées,642.0,45.8436147469,24.9692584847,2015.0,77.27066666666666,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,Vol qualifié,642.0,45.8436147469,24.9692584847,2015.0,16.416666666666668,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Roumanie,pots-de-vin,642.0,45.8436147469,24.9692584847,2015.0,3.817142857142857,RO,RO,ROU,642.0,Roumanie,45.8436147469,24.9692584847
Serbie,Actes contre les systèmes informatiques,688.0,44.03204591430001,20.8054576928,2015.0,,RB,RS,SRB,688.0,Serbie,44.0320459143,20.8054576928
Serbie,Actes illicites impliquant des drogues ou des précurseurs contrôlés,688.0,44.03204591430001,20.8054576928,2015.0,106.09333333333333,RB,RS,SRB,688.0,Serbie,44.0320459143,20.8054576928
Serbie,Agression sexuelle,688.0,44.03204591430001,20.8054576928,2015.0,4.269333333333334,RB,RS,SRB,688.0,Serbie,44.0320459143,20.8054576928
Serbie,Attaque grave,688.0,44.03204591430001,20.8054576928,2015.0,41.684666666666665,RB,RS,SRB,688.0,Serbie,44.0320459143,20.8054576928
Serbie,Blanchiment d'argent,688.0,44.03204591430001,20.8054576928,2015.0,1.827142857142857,RB,RS,SRB,688.0,Serbie,44.0320459143,20.8054576928
Serbie,Corruption,688.0,44.03204591430001,20.8054576928,2015.0,16.37,RB,RS,SRB,688.0,Serbie,44.0320459143,20.8054576928
Serbie,Enlèvement,688.0,44.03204591430001,20.8054576928,2015.0,0.17266666666666666,RB,RS,SRB,688.0,Serbie,44.0320459143,20.8054576928
Serbie,Exploitation sexuelle,688.0,44.03204591430001,20.8054576928,2015.0,1.552857142857143,RB,RS,SRB,688.0,Serbie,44.0320459143,20.8054576928
